Type,Onset,Duration,DurationCorrected
Opto1,192826.250,224.250,204.250
TTLin1,193301.750,198.250,198.250
Opto1,193325.750,241.000,221.000
TTLin1,193817.000,183.250,183.250
Opto1,193842.250,224.250,204.250
TTLin1,194316.750,183.250,183.250
Opto1,194342.000,224.250,204.250
TTLin1,194816.750,183.250,183.250
Opto1,194841.500,224.500,204.500
TTLin1,195316.750,183.250,183.250
Opto1,195341.250,224.500,204.500
TTLin1,195816.500,183.000,183.000
Opto1,195841.000,224.250,204.250
TTLin1,196316.000,184.000,184.000
Opto1,196340.750,224.500,204.500
TTLin1,196816.500,183.250,183.250
Opto1,196840.250,224.500,204.500
TTLin1,197316.250,183.000,183.000
Opto1,197340.000,224.500,204.500
TTLin1,197815.750,183.250,183.250
Opto1,197840.000,224.000,204.000
TTLin1,198316.000,183.250,183.250
Opto1,198339.500,224.500,204.500
TTLin1,198815.750,183.000,183.000
Opto1,198839.250,224.250,204.250
TTLin1,199315.250,183.250,183.250
Opto1,199339.000,224.250,204.250
TTLin1,199815.000,183.250,183.250
Opto1,199838.750,224.250,204.250
TTLin1,200314.750,183.250,183.250
Opto1,200338.500,224.250,204.250
TTLin1,200814.500,183.250,183.250
Opto1,200838.000,224.500,204.500
TTLin1,201314.250,183.000,183.000
Opto1,201338.000,224.250,204.250
TTLin1,201813.750,183.250,183.250
Opto1,201837.500,224.500,204.500
TTLin1,202313.500,183.250,183.250
Opto1,202337.250,241.250,221.250
TTLin1,202828.750,183.250,183.250
Opto1,202853.500,224.500,204.500
TTLin1,203328.750,183.250,183.250
Opto1,203353.500,224.250,204.250
TTLin1,203828.500,183.000,183.000
Opto1,203853.000,224.500,204.500
TTLin1,204329.000,183.250,183.250
Opto1,204352.750,224.250,204.250
TTLin1,204828.750,183.250,183.250
Opto1,204852.500,224.250,204.250
TTLin1,205328.500,183.250,183.250
Opto1,205352.000,224.500,204.500
TTLin1,205828.250,183.000,183.000
Opto1,205851.750,224.500,204.500
TTLin1,206327.750,183.250,183.250
Opto1,206351.750,224.250,204.250
TTLin1,206827.500,183.250,183.250
Opto1,206851.250,224.500,204.500
TTLin1,207342.000,183.250,183.250
Opto1,207367.750,224.500,204.500
TTLin1,207841.500,183.250,183.250
Opto1,207867.500,224.250,204.250
TTLin1,208341.250,183.250,183.250
Opto1,208367.250,224.250,204.250
TTLin1,208841.000,183.250,183.250
Opto1,208866.750,224.500,204.500
TTLin1,209341.250,183.250,183.250
Opto1,209366.500,224.250,204.250
TTLin1,209841.250,183.250,183.250
Opto1,209866.250,224.500,204.500
TTLin1,210342.000,183.500,183.500
Opto1,210365.750,224.500,204.500
TTLin1,210841.750,183.250,183.250
Opto1,210865.500,224.500,204.500
TTLin1,211341.500,183.250,183.250
Opto1,211365.250,224.500,204.500
TTLin1,211841.250,183.250,183.250
Opto1,211865.000,224.500,204.500
TTLin1,212341.000,183.250,183.250
Opto1,212364.750,224.250,204.250
TTLin1,212840.750,183.000,183.000
Opto1,212864.250,224.500,204.500
TTLin1,213355.000,183.250,183.250
Opto1,213380.750,224.500,204.500
TTLin1,213854.750,183.250,183.250
Opto1,213880.500,224.500,204.500
TTLin1,214354.500,199.500,199.500
Opto1,214380.250,241.000,221.000
TTLin1,214870.500,183.250,183.250
Opto1,214896.500,224.500,204.500
TTLin1,215371.000,183.250,183.250
Opto1,215396.250,224.500,204.500
TTLin1,215871.000,183.250,183.250
Opto1,215896.000,224.500,204.500
TTLin1,216385.750,183.250,183.250
Opto1,216412.500,224.500,204.500
TTLin1,216885.250,183.250,183.250
Opto1,216912.000,224.750,204.750
TTLin1,217386.250,183.250,183.250
Opto1,217411.750,224.500,204.500
TTLin1,217886.000,183.250,183.250
Opto1,217911.500,224.500,204.500
TTLin1,218386.250,183.250,183.250
Opto1,218411.250,224.250,204.250
TTLin1,218886.000,183.250,183.250
Opto1,218911.000,224.250,204.250
TTLin1,219386.250,183.250,183.250
Opto1,219410.750,224.250,204.250
TTLin1,219886.000,183.250,183.250
Opto1,219910.500,224.250,204.250
TTLin1,220385.750,183.250,183.250
Opto1,220410.250,224.250,204.250
TTLin1,220885.250,183.250,183.250
Opto1,220909.750,224.500,204.500
TTLin1,221385.000,183.250,183.250
Opto1,221409.500,224.250,204.250
TTLin1,221885.000,183.250,183.250
Opto1,221909.250,224.500,204.500
TTLin1,222384.750,183.250,183.250
Opto1,222408.750,224.500,204.500
TTLin1,222884.500,183.250,183.250
Opto1,222908.750,224.250,204.250
TTLin1,223384.250,183.250,183.250
Opto1,223408.500,224.250,204.250
TTLin1,223884.000,183.250,183.250
Opto1,223908.000,224.500,204.500
TTLin1,224383.500,183.250,183.250
Opto1,224407.750,224.250,204.250
TTLin1,224883.250,183.250,183.250
Opto1,224907.500,224.500,204.500
TTLin1,225383.000,183.250,183.250
Opto1,225407.250,224.250,204.250
TTLin1,225882.750,183.250,183.250
Opto1,225906.750,224.500,204.500
TTLin1,226382.500,199.250,199.250
Opto1,226406.750,241.000,221.000
TTLin1,226898.750,183.250,183.250
Opto1,226923.000,224.250,204.250
TTLin1,227398.500,183.000,183.000
Opto1,227422.500,224.750,204.750
TTLin1,227898.000,183.250,183.250
Opto1,227922.500,224.250,204.250
TTLin1,228397.750,183.250,183.250
Opto1,228422.000,224.500,204.500
TTLin1,228897.500,183.250,183.250
Opto1,228921.750,224.500,204.500
TTLin1,229397.250,183.250,183.250
Opto1,229421.500,224.500,204.500
TTLin1,229911.500,183.250,183.250
Opto1,229938.000,224.500,204.500
TTLin1,230411.250,183.250,183.250
Opto1,230437.500,224.500,204.500
TTLin1,230911.000,183.500,183.500
Opto1,230937.250,224.500,204.500
TTLin1,231411.500,183.250,183.250
Opto1,231437.000,224.500,204.500
TTLin1,231911.250,183.500,183.500
Opto1,231936.750,224.250,204.250
TTLin1,232411.250,183.500,183.500
Opto1,232436.500,224.500,204.500
TTLin1,232911.250,183.250,183.250
Opto1,232936.250,224.250,204.250
TTLin1,233411.000,183.500,183.500
Opto1,233436.000,224.250,204.250
TTLin1,233911.000,183.250,183.250
Opto1,233935.500,224.500,204.500
TTLin1,234410.750,183.250,183.250
Opto1,234435.500,224.000,204.000
TTLin1,234911.000,183.250,183.250
Opto1,234935.250,224.000,204.000
TTLin1,235410.750,183.000,183.000
Opto1,235434.750,224.250,204.250
TTLin1,235910.250,183.250,183.250
Opto1,235934.250,224.500,204.500
TTLin1,236410.000,183.250,183.250
Opto1,236434.000,224.500,204.500
TTLin1,236909.750,183.250,183.250
Opto1,236933.750,224.500,204.500
TTLin1,237409.500,183.250,183.250
Opto1,237433.500,224.500,204.500
TTLin1,237909.000,183.250,183.250
Opto1,237933.250,224.500,204.500
TTLin1,238408.750,183.250,183.250
Opto1,238433.000,224.500,204.500
TTLin1,238908.500,183.250,183.250
Opto1,238932.750,224.250,204.250
TTLin1,239408.250,199.250,199.250
Opto1,239432.500,241.000,221.000
TTLin1,239924.000,183.250,183.250
Opto1,239949.000,224.250,204.250
TTLin1,240424.750,183.250,183.250
Opto1,240448.750,224.000,204.000
TTLin1,240924.500,183.250,183.250
Opto1,240948.250,224.250,204.250
TTLin1,241424.000,183.250,183.250
Opto1,241448.000,224.250,204.250
TTLin1,241923.750,183.250,183.250
Opto1,241947.750,224.250,204.250
TTLin1,242423.500,183.250,183.250
Opto1,242447.500,224.000,204.000
TTLin1,242923.250,183.250,183.250
Opto1,242947.000,224.500,204.500
TTLin1,243423.000,183.000,183.000
Opto1,243447.000,224.000,204.000
TTLin1,243922.500,183.250,183.250
Opto1,243946.500,224.500,204.500
TTLin1,244422.250,183.250,183.250
Opto1,244446.250,224.250,204.250
TTLin1,244922.000,183.250,183.250
Opto1,244946.000,224.250,204.250
TTLin1,245421.750,183.250,183.250
Opto1,245445.750,224.250,204.250
TTLin1,245921.500,183.250,183.250
Opto1,245945.250,224.500,204.500
TTLin1,246421.250,183.000,183.000
Opto1,246445.250,224.250,204.250
TTLin1,246920.750,183.250,183.250
Opto1,246944.500,224.750,204.750
TTLin1,247420.500,183.250,183.250
Opto1,247444.500,224.250,204.250
TTLin1,247920.250,183.250,183.250
Opto1,247944.000,224.500,204.500
TTLin1,248420.000,183.250,183.250
Opto1,248444.000,224.250,204.250
TTLin1,248919.750,183.000,183.000
Opto1,248943.750,224.000,204.000
TTLin1,249419.250,183.250,183.250
Opto1,249443.250,224.500,204.500
TTLin1,249919.000,183.250,183.250
Opto1,249943.000,224.500,204.500
TTLin1,250418.750,183.250,183.250
Opto1,250442.750,224.500,204.500
TTLin1,250918.500,183.250,183.250
Opto1,250942.500,224.250,204.250
TTLin1,251418.250,183.000,183.000
Opto1,251442.000,224.500,204.500
TTLin1,251917.750,183.250,183.250
Opto1,251942.000,224.250,204.250
TTLin1,252417.500,183.250,183.250
Opto1,252441.500,224.500,204.500
TTLin1,252917.250,183.250,183.250
Opto1,252941.250,224.250,204.250
TTLin1,253417.000,183.250,183.250
Opto1,253441.000,224.250,204.250
TTLin1,253916.750,183.250,183.250
Opto1,253940.750,224.250,204.250
TTLin1,254416.500,183.000,183.000
Opto1,254440.500,224.250,204.250
TTLin1,254916.000,183.250,183.250
Opto1,254940.250,224.250,204.250
TTLin1,255415.750,183.250,183.250
Opto1,255439.750,224.500,204.500
TTLin1,255915.500,183.250,183.250
Opto1,255939.500,224.250,204.250
TTLin1,256415.250,183.250,183.250
Opto1,256439.250,224.250,204.250
TTLin1,256915.000,183.250,183.250
Opto1,256939.000,224.250,204.250
TTLin1,257414.500,183.250,183.250
Opto1,257438.750,224.250,204.250
TTLin1,257914.250,183.250,183.250
Opto1,257938.500,224.250,204.250
TTLin1,258414.500,183.250,183.250
Opto1,258438.250,224.250,204.250
TTLin1,258914.250,183.250,183.250
Opto1,258937.750,224.250,204.250
TTLin1,259414.000,183.250,183.250
Opto1,259437.500,224.500,204.500
TTLin1,259913.750,183.250,183.250
Opto1,259937.250,224.250,204.250
TTLin1,260413.250,183.250,183.250
Opto1,260437.000,224.500,204.500
TTLin1,260913.000,183.250,183.250
Opto1,260936.750,224.250,204.250
TTLin1,261412.750,183.250,183.250
Opto1,261436.500,224.250,204.250
TTLin1,261912.500,183.250,183.250
Opto1,261936.250,224.000,204.000
TTLin1,262412.250,197.750,197.750
Opto1,262435.750,241.000,221.000
TTLin1,262927.000,183.500,183.500
Opto1,262952.250,224.250,204.250
TTLin1,263427.000,183.250,183.250
Opto1,263451.750,224.250,204.250
TTLin1,263926.750,183.500,183.500
Opto1,263951.750,240.750,220.750
TTLin1,264441.750,183.250,183.250
Opto1,264467.750,224.500,204.500
TTLin1,264941.500,183.250,183.250
Opto1,264967.500,224.500,204.500
TTLin1,265441.250,183.000,183.000
Opto1,265467.500,224.250,204.250
TTLin1,265940.750,183.750,183.750
Opto1,265967.000,224.250,204.250
TTLin1,266441.250,183.500,183.500
Opto1,266466.750,224.250,204.250
TTLin1,266941.250,183.000,183.000
Opto1,266966.500,224.250,204.250
TTLin1,267441.500,183.000,183.000
Opto1,267466.250,224.250,204.250
TTLin1,267941.000,183.250,183.250
Opto1,267966.000,224.250,204.250
TTLin1,268440.750,183.250,183.250
Opto1,268465.750,224.250,204.250
TTLin1,268940.500,183.250,183.250
Opto1,268965.500,224.250,204.250
TTLin1,269440.250,183.250,183.250
Opto1,269465.000,224.250,204.250
TTLin1,269940.000,183.250,183.250
Opto1,269964.750,224.500,204.500
TTLin1,270440.000,183.250,183.250
Opto1,270464.500,224.500,204.500
TTLin1,270939.750,183.250,183.250
Opto1,270964.000,224.500,204.500
TTLin1,271439.500,183.000,183.000
Opto1,271464.000,224.250,204.250
TTLin1,271939.000,183.250,183.250
Opto1,271963.750,224.250,204.250
TTLin1,272438.750,183.250,183.250
Opto1,272463.250,224.500,204.500
TTLin1,272938.500,183.250,183.250
Opto1,272963.000,224.500,204.500
TTLin1,273438.500,183.250,183.250
Opto1,273462.750,224.250,204.250
TTLin1,273938.250,183.250,183.250
Opto1,273962.500,224.250,204.250
TTLin1,274438.000,183.250,183.250
Opto1,274462.250,224.250,204.250
TTLin1,274937.750,183.000,183.000
Opto1,274961.750,224.500,204.500
TTLin1,275437.250,183.250,183.250
Opto1,275461.500,224.250,204.250
TTLin1,275937.000,183.250,183.250
Opto1,275961.250,224.250,204.250
TTLin1,276437.250,183.250,183.250
Opto1,276461.000,224.500,204.500
TTLin1,276937.000,183.250,183.250
Opto1,276960.750,224.250,204.250
TTLin1,277436.750,183.250,183.250
Opto1,277460.250,224.500,204.500
TTLin1,277936.500,183.250,183.250
Opto1,277960.000,224.500,204.500
TTLin1,278436.250,183.000,183.000
Opto1,278460.000,224.250,204.250
TTLin1,278935.750,183.250,183.250
Opto1,278959.500,224.250,204.250
TTLin1,279435.500,183.250,183.250
Opto1,279459.250,224.250,204.250
TTLin1,279935.250,183.250,183.250
Opto1,279959.000,224.500,204.500
TTLin1,280435.000,183.250,183.250
Opto1,280458.750,224.250,204.250
TTLin1,280934.750,183.000,183.000
Opto1,280958.500,224.250,204.250
TTLin1,281434.250,185.000,185.000
Opto1,281458.250,224.250,204.250
TTLin1,281935.750,183.000,183.000
Opto1,281958.000,224.250,204.250
TTLin1,282435.250,183.250,183.250
Opto1,282457.750,224.000,204.000
TTLin1,282935.000,183.250,183.250
Opto1,282957.250,224.250,204.250
TTLin1,283434.750,183.250,183.250
Opto1,283457.000,224.250,204.250
TTLin1,283934.500,183.250,183.250
Opto1,283956.500,224.500,204.500
TTLin1,284434.250,183.250,183.250
Opto1,284456.500,224.000,204.000
TTLin1,284933.750,183.250,183.250
Opto1,284956.000,224.500,204.500
TTLin1,285433.500,183.250,183.250
Opto1,285455.750,224.500,204.500
TTLin1,285933.250,183.250,183.250
Opto1,285955.500,224.500,204.500
TTLin1,286433.000,196.500,196.500
Opto1,286455.250,241.000,221.000
TTLin1,286946.000,183.500,183.500
Opto1,286971.500,224.250,204.250
TTLin1,287446.000,183.250,183.250
Opto1,287471.250,224.250,204.250
TTLin1,287945.750,183.500,183.500
Opto1,287971.250,224.250,204.250
TTLin1,288445.750,183.250,183.250
Opto1,288470.750,224.250,204.250
TTLin1,288945.500,183.250,183.250
Opto1,288970.500,224.250,204.250
TTLin1,289445.250,183.250,183.250
Opto1,289470.000,241.250,221.250
TTLin1,289960.500,183.500,183.500
Opto1,289986.500,224.500,204.500
TTLin1,290460.500,183.250,183.250
Opto1,290486.250,224.250,204.250
TTLin1,290960.250,183.000,183.000
Opto1,290986.000,224.250,204.250
TTLin1,291460.250,183.250,183.250
Opto1,291485.750,224.250,204.250
TTLin1,291960.250,183.250,183.250
Opto1,291985.250,224.500,204.500
TTLin1,292460.000,183.250,183.250
Opto1,292485.250,224.000,204.000
TTLin1,292959.750,183.250,183.250
Opto1,292984.750,224.500,204.500
TTLin1,293459.750,183.250,183.250
Opto1,293484.500,224.250,204.250
TTLin1,293959.500,183.250,183.250
Opto1,293984.250,224.250,204.250
TTLin1,294459.250,183.250,183.250
Opto1,294484.000,224.250,204.250
TTLin1,294959.000,183.500,183.500
Opto1,294983.500,224.500,204.500
TTLin1,295459.000,183.250,183.250
Opto1,295483.250,224.500,204.500
TTLin1,295958.750,183.250,183.250
Opto1,295983.000,224.250,204.250
TTLin1,296458.500,183.250,183.250
Opto1,296483.000,224.250,204.250
TTLin1,296958.250,183.250,183.250
Opto1,296982.500,224.500,204.500
TTLin1,297458.000,183.000,183.000
Opto1,297482.250,224.250,204.250
TTLin1,297957.500,183.500,183.500
Opto1,297981.750,224.500,204.500
TTLin1,298457.500,183.000,183.000
Opto1,298481.750,224.250,204.250
TTLin1,298957.000,183.250,183.250
Opto1,298981.500,224.250,204.250
TTLin1,299456.750,199.500,199.500
Opto1,299481.000,241.000,221.000
TTLin1,299973.250,26.750,26.750
Opto1,299997.500,2.500,0.000
